"plantID","accession","plantnum_experiment","parent_experiment","Parent1","Parent2","treatment","experiment","meta.experiment","facility"
17771,"CS22658","1-D-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17772,"SALK_110002C","1-D-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17773,"SALK_110551C","1-D-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17774,"CS22617","1-D-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17775,"CS22618","1-D-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17776,"CS22614","1-D-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17777,"SALK_047708C","1-E-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17778,"CS22619","1-E-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17779,"CS22650","1-E-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17780,"CS22596","1-E-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17781,"SALK_074725C","1-E-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17782,"SALK_050926C","1-E-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17783,"SALK_049331C","1-F-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17784,"CS22634","1-F-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17785,"SALK_047428C","1-F-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17786,"CS22619","1-F-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17787,"CS22617","1-F-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17788,"SALK_074725C","1-F-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17789,"CS22635","1-G-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17790,"SALK_074302C","1-G-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17791,"CS22635","1-G-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17792,"CS22611","1-G-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17793,"SALK_110002C","1-G-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17794,"SALK_073617C","1-G-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17795,"CS22615","1-H-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17796,"SALK_051012C","1-H-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17797,"CS22600","1-H-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17798,"SALK_074288C","1-H-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17799,"CS22634","1-H-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17800,"SALK_073617C","1-H-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17801,"CS22596","1-I-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17802,"SALK_047755C","1-I-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17803,"SALK_047708C","1-I-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17804,"CS22601","1-I-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17805,"CS22649","1-I-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17806,"SALK_050926C","1-I-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17807,"CS22653","1-J-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17808,"CS22658","1-J-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17809,"SALK_051074C","1-J-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17810,"SALK_074288C","1-J-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17811,"SALK_074221C","1-J-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17812,"CS22615","1-J-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17813,"CS22634","1-K-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17814,"CS22597","1-K-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17815,"SALK_050938C","1-K-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17816,"CS22647","1-K-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17817,"SALK_074221C","1-K-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17818,"CS22597","1-K-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17819,"SALK_047755C","1-L-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17820,"SALK_074344C","1-L-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17821,"CS22614","1-L-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17822,"CS22620","1-L-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17823,"CS22649","1-L-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17824,"CS70000","1-L-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17825,"SALK_073717C","2-A-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17826,"SALK_050915C","2-A-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17827,"SALK_109844C","2-A-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17828,"CS22659","2-A-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17829,"SALK_050266C","2-A-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17830,"SALK_109408C","2-A-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17831,"CS22653","2-B-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17832,"SALK_050728C","2-B-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17833,"CS22597","2-B-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17834,"SALK_048823C","2-B-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17835,"CS22636","2-B-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17836,"CS22653","2-B-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17837,"CS22627","2-C-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17838,"CS22611","2-C-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17839,"SALK_074725C","2-C-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17840,"SALK_047708C","2-C-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17841,"SALK_109179C","2-C-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17842,"CS22649","2-C-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17843,"SALK_109844C","2-D-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17844,"CS22652","2-D-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17845,"CS22600","2-D-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17846,"SALK_074221C","2-D-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17847,"CS22596","2-D-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17848,"SALK_109179C","2-D-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17849,"SALK_074221C","2-E-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17850,"SALK_110002C","2-E-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17851,"SALK_109844C","2-E-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17852,"SALK_050756C","2-E-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17853,"SALK_050926C","2-E-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17854,"SALK_051074C","2-E-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17855,"SALK_050915C","2-F-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17856,"CS22633","2-F-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17857,"CS22659","2-F-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17858,"CS22599","2-F-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17859,"SALK_073717C","2-F-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17860,"CS22652","2-F-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17861,"CS22599","2-G-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17862,"CS22615","2-G-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17863,"SALK_047708C","2-G-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17864,"CS22617","2-G-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17865,"CS22619","2-G-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17866,"CS22620","2-G-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17867,"CS22658","2-H-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17868,"CS22627","2-H-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17869,"CS22599","2-H-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17870,"SALK_047708C","2-H-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17871,"SALK_074302C","2-H-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17872,"CS22601","2-H-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17873,"SALK_075753C","2-I-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17874,"SALK_109179C","2-I-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17875,"CS70000","2-I-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17876,"CS22652","2-I-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17877,"SALK_051074C","2-I-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17878,"CS22634","2-I-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17879,"CS22636","2-J-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17880,"SALK_109408C","2-J-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17881,"CS22601","2-J-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17882,"SALK_074725C","2-J-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17883,"SALK_074344C","2-J-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17884,"SALK_075753C","2-J-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17885,"SALK_050938C","2-K-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17886,"SALK_109179C","2-K-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17887,"CS22619","2-K-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17888,"SALK_050266C","2-K-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17889,"CS22619","2-K-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17890,"CS22636","2-K-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17891,"SALK_050728C","2-L-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17892,"SALK_048823C","2-L-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17893,"CS22650","2-L-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17894,"CS22634","2-L-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17895,"CS22633","2-L-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17896,"SALK_073717C","2-L-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17897,"CS22618","3-A-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17898,"SALK_050938C","3-A-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17899,"CS22627","3-A-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17900,"SALK_050266C","3-A-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17901,"SALK_110551C","3-A-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17902,"CS22599","3-A-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17903,"CS22611","3-B-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17904,"CS22620","3-B-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17905,"SALK_109408C","3-B-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17906,"CS22633","3-B-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17907,"SALK_047428C","3-B-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17908,"SALK_047755C","3-B-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17909,"SALK_050938C","3-C-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17910,"SALK_073717C","3-C-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17911,"CS22615","3-C-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17912,"SALK_050938C","3-C-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17913,"SALK_047755C","3-C-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17914,"SALK_050926C","3-C-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17915,"CS22627","3-D-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17916,"CS22614","3-D-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17917,"SALK_109844C","3-D-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17918,"CS22652","3-D-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17919,"CS22614","3-D-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17920,"CS22634","3-D-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17921,"SALK_050915C","3-E-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17922,"SALK_109408C","3-E-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17923,"SALK_074302C","3-E-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17924,"SALK_047755C","3-E-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17925,"CS22652","3-E-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17926,"SALK_047755C","3-E-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17927,"SALK_074344C","3-F-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17928,"SALK_074725C","3-F-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17929,"CS22618","3-F-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17930,"CS22618","3-F-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17931,"CS22631","3-F-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17932,"SALK_110002C","3-F-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17933,"SALK_047708C","3-G-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17934,"CS22627","3-G-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17935,"SALK_049331C","3-G-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17936,"CS22647","3-G-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17937,"SALK_074221C","3-G-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17938,"SALK_050728C","3-G-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17939,"SALK_047702C","3-H-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17940,"CS22649","3-H-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17941,"SALK_073617C","3-H-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17942,"CS22633","3-H-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17943,"SALK_047428C","3-H-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17944,"SALK_051074C","3-H-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17945,"SALK_047702C","3-I-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17946,"CS22611","3-I-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17947,"SALK_075753C","3-I-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17948,"CS22597","3-I-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17949,"SALK_075753C","3-I-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17950,"SALK_050756C","3-I-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17951,"CS22647","3-J-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17952,"CS22653","3-J-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17953,"CS22658","3-J-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17954,"CS22658","3-J-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17955,"CS22597","3-J-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17956,"CS22636","3-J-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17957,"SALK_074221C","3-K-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17958,"CS22617","3-K-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17959,"SALK_109844C","3-K-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17960,"SALK_074288C","3-K-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17961,"SALK_048823C","3-K-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17962,"SALK_074344C","3-K-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17963,"SALK_048823C","3-L-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17964,"SALK_048823C","3-L-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17965,"SALK_109408C","3-L-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17966,"CS22634","3-L-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17967,"CS22606","3-L-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17968,"SALK_074344C","3-L-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17969,"CS22620","4-A-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17970,"CS22649","4-A-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17971,"CS22601","4-A-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17972,"CS22618","4-A-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17973,"SALK_051074C","4-A-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17974,"CS22596","4-A-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17975,"CS22596","4-B-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17976,"CS22633","4-B-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17977,"SALK_050756C","4-B-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17978,"CS70000","4-B-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17979,"CS22606","4-B-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17980,"CS22611","4-B-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17981,"CS22631","4-C-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17982,"CS22659","4-C-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17983,"SALK_074344C","4-C-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17984,"CS22659","4-C-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17985,"CS22627","4-C-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17986,"SALK_074288C","4-C-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17987,"CS22635","4-D-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17988,"SALK_051012C","4-D-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17989,"SALK_075753C","4-D-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17990,"CS22635","4-D-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17991,"SALK_109179C","4-D-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17992,"SALK_050915C","4-D-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17993,"CS22631","4-E-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17994,"SALK_047428C","4-E-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17995,"CS22652","4-E-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17996,"CS22617","4-E-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17997,"SALK_075753C","4-E-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17998,"SALK_050926C","4-E-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
17999,"SALK_073617C","4-F-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18000,"CS22647","4-F-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18001,"SALK_050756C","4-F-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18002,"CS22650","4-F-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18003,"SALK_109179C","4-F-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18004,"CS22658","4-F-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18005,"SALK_050938C","4-G-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18006,"CS22599","4-G-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18007,"SALK_051012C","4-G-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18008,"SALK_048823C","4-G-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18009,"SALK_073717C","4-G-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18010,"CS22647","4-G-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18011,"SALK_047702C","4-H-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18012,"SALK_109408C","4-H-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18013,"SALK_110551C","4-H-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18014,"CS22659","4-H-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18015,"SALK_074221C","4-H-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18016,"SALK_051012C","4-H-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18017,"SALK_050728C","4-I-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18018,"SALK_047702C","4-I-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18019,"CS22659","4-I-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18020,"SALK_110551C","4-I-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18021,"SALK_047755C","4-I-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18022,"CS22633","4-I-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18023,"CS22620","4-J-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18024,"SALK_073717C","4-J-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18025,"CS22619","4-J-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18026,"CS22611","4-J-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18027,"SALK_074725C","4-J-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18028,"CS22650","4-J-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18029,"CS22618","4-K-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18030,"SALK_050915C","4-K-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18031,"SALK_110002C","4-K-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18032,"CS22600","4-K-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18033,"CS22615","4-K-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18034,"SALK_050926C","4-K-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18035,"SALK_050926C","4-L-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18036,"SALK_109408C","4-L-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18037,"SALK_073617C","4-L-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18038,"SALK_110002C","4-L-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18039,"SALK_050266C","4-L-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18040,"CS22597","4-L-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18041,"CS22614","5-A-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18042,"CS22631","5-A-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18043,"SALK_074221C","5-A-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18044,"CS22618","5-A-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18045,"SALK_074302C","5-A-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18046,"CS22633","5-A-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18047,"CS22606","5-B-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18048,"CS22618","5-B-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18049,"SALK_074302C","5-B-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18050,"CS22617","5-B-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18051,"SALK_050266C","5-B-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18052,"CS22620","5-B-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18053,"SALK_050915C","5-C-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18054,"SALK_074302C","5-C-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18055,"CS22652","5-C-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18056,"CS22600","5-C-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18057,"CS22596","5-C-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18058,"CS22631","5-C-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18059,"SALK_074725C","5-D-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18060,"SALK_109408C","5-D-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18061,"SALK_075753C","5-D-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18062,"SALK_073617C","5-D-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18063,"SALK_050728C","5-D-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18064,"CS22627","5-D-6",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18065,"CS22635","5-E-1",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18066,"SALK_047428C","5-E-2",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18067,"SALK_074302C","5-E-3",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18068,"SALK_049331C","5-E-4",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
18069,"SALK_048823C","5-E-5",NA,0,0,"control","Phyt2B","phyt","COFC-GC1"
